COD_UBIC_P;DESC_LINEA;COD_VARIAN;ORDINAL;CALLE;ESQUINA;COD_CALLE1;COD_CALLE2;X;Y;CPU
553;316;8195;51;AV DR AMERICO RICALDONI;AV FEDERICO R VIDIELLA;5973;7268;577245.849700775;6138605.03863943
553;329;8274;74;AV DR AMERICO RICALDONI;AV FEDERICO R VIDIELLA;5973;7268;577245.849700775;6138605.03863943
553;329;8276;71;AV DR AMERICO RICALDONI;AV FEDERICO R VIDIELLA;5973;7268;577245.849700775;6138605.03863943
553;328;8549;56;AV DR AMERICO RICALDONI;AV FEDERICO R VIDIELLA;5973;7268;577245.849700775;6138605.03863943
553;329;8615;86;AV DR AMERICO RICALDONI;AV FEDERICO R VIDIELLA;5973;7268;577245.849700775;6138605.03863943
553;192;8681;40;AV DR AMERICO RICALDONI;AV FEDERICO R VIDIELLA;5973;7268;577245.849700775;6138605.03863943
554;316;1763;47;AV DR AMERICO RICALDONI;AV DR ALFREDO NAVARRO;5973;4707;577522.382094567;6138428.08159489
554;185;3795;65;AV DR AMERICO RICALDONI;AV DR ALFREDO NAVARRO;5973;4707;577522.382094567;6138428.08159489
554;185;4266;61;AV DR AMERICO RICALDONI;AV DR ALFREDO NAVARRO;5973;4707;577522.382094567;6138428.08159489
554;186;4318;66;AV DR AMERICO RICALDONI;AV DR ALFREDO NAVARRO;5973;4707;577522.382094567;6138428.08159489
554;494;4415;94;AV DR AMERICO RICALDONI;AV DR ALFREDO NAVARRO;5973;4707;577522.382094567;6138428.08159489
554;494;4457;92;AV DR AMERICO RICALDONI;AV DR ALFREDO NAVARRO;5973;4707;577522.382094567;6138428.08159489
554;494;4468;95;AV DR AMERICO RICALDONI;AV DR ALFREDO NAVARRO;5973;4707;577522.382094567;6138428.08159489
554;494;4499;93;AV DR AMERICO RICALDONI;AV DR ALFREDO NAVARRO;5973;4707;577522.382094567;6138428.08159489
554;495;4513;90;AV DR AMERICO RICALDONI;AV DR ALFREDO NAVARRO;5973;4707;577522.382094567;6138428.08159489
554;143;4618;19;AV DR AMERICO RICALDONI;AV DR ALFREDO NAVARRO;5973;4707;577522.382094567;6138428.08159489
554;191;4642;34;AV DR AMERICO RICALDONI;AV DR ALFREDO NAVARRO;5973;4707;577522.382094567;6138428.08159489
554;76;4877;69;AV DR AMERICO RICALDONI;AV DR ALFREDO NAVARRO;5973;4707;577522.382094567;6138428.08159489
554;329;4942;60;AV DR AMERICO RICALDONI;AV DR ALFREDO NAVARRO;5973;4707;577522.382094567;6138428.08159489
554;329;4943;88;AV DR AMERICO RICALDONI;AV DR ALFREDO NAVARRO;5973;4707;577522.382094567;6138428.08159489
554;329;4945;76;AV DR AMERICO RICALDONI;AV DR ALFREDO NAVARRO;5973;4707;577522.382094567;6138428.08159489
554;329;4947;89;AV DR AMERICO RICALDONI;AV DR ALFREDO NAVARRO;5973;4707;577522.382094567;6138428.08159489
554;329;4949;74;AV DR AMERICO RICALDONI;AV DR ALFREDO NAVARRO;5973;4707;577522.382094567;6138428.08159489
554;329;4951;77;AV DR AMERICO RICALDONI;AV DR ALFREDO NAVARRO;5973;4707;577522.382094567;6138428.08159489
554;329;7367;86;AV DR AMERICO RICALDONI;AV DR ALFREDO NAVARRO;5973;4707;577522.382094567;6138428.08159489
554;76;7513;70;AV DR AMERICO RICALDONI;AV DR ALFREDO NAVARRO;5973;4707;577522.382094567;6138428.08159489
554;329;7725;74;AV DR AMERICO RICALDONI;AV DR ALFREDO NAVARRO;5973;4707;577522.382094567;6138428.08159489
554;329;7814;58;AV DR AMERICO RICALDONI;AV DR ALFREDO NAVARRO;5973;4707;577522.382094567;6138428.08159489
554;316;8195;52;AV DR AMERICO RICALDONI;AV DR ALFREDO NAVARRO;5973;4707;577522.382094567;6138428.08159489
554;329;8274;75;AV DR AMERICO RICALDONI;AV DR ALFREDO NAVARRO;5973;4707;577522.382094567;6138428.08159489
554;329;8276;72;AV DR AMERICO RICALDONI;AV DR ALFREDO NAVARRO;5973;4707;577522.382094567;6138428.08159489
554;328;8549;57;AV DR AMERICO RICALDONI;AV DR ALFREDO NAVARRO;5973;4707;577522.382094567;6138428.08159489
554;329;8615;87;AV DR AMERICO RICALDONI;AV DR ALFREDO NAVARRO;5973;4707;577522.382094567;6138428.08159489
554;192;8681;41;AV DR AMERICO RICALDONI;AV DR ALFREDO NAVARRO;5973;4707;577522.382094567;6138428.08159489
555;405;24;6;ING EDUARDO GARCIA DE ZUÑIGA;PATRIA;7503;5277;576277.12516;6135654.507
555;405;28;6;ING EDUARDO GARCIA DE ZUÑIGA;PATRIA;7503;5277;576277.12516;6135654.507
555;117;635;17;ING EDUARDO GARCIA DE ZUÑIGA;PATRIA;7503;5277;576277.12516;6135654.507
555;199;1453;47;ING EDUARDO GARCIA DE ZUÑIGA;PATRIA;7503;5277;576277.12516;6135654.507
555;117;2779;28;ING EDUARDO GARCIA DE ZUÑIGA;PATRIA;7503;5277;576277.12516;6135654.507
555;405;3731;7;ING EDUARDO GARCIA DE ZUÑIGA;PATRIA;7503;5277;576277.12516;6135654.507
555;300;3732;6;ING EDUARDO GARCIA DE ZUÑIGA;PATRIA;7503;5277;576277.12516;6135654.507
555;300;8385;10;ING EDUARDO GARCIA DE ZUÑIGA;PATRIA;7503;5277;576277.12516;6135654.507
555;300;8386;10;ING EDUARDO GARCIA DE ZUÑIGA;PATRIA;7503;5277;576277.12516;6135654.507
555;192;8682;6;ING EDUARDO GARCIA DE ZUÑIGA;PATRIA;7503;5277;576277.12516;6135654.507
555;405;8783;6;ING EDUARDO GARCIA DE ZUÑIGA;PATRIA;7503;5277;576277.12516;6135654.507
556;407;52;43;BV GRAL ARTIGAS;PALMAR;597;5082;576341.81002;6137571.58296
556;121;7884;22;BV GRAL ARTIGAS;PALMAR;597;5082;576341.81002;6137571.58296
556;121;8076;11;BV GRAL ARTIGAS;PALMAR;597;5082;576341.81002;6137571.58296
556;CARNAVAL;8223;3;BV GRAL ARTIGAS;PALMAR;597;5082;576341.81002;6137571.58296
556;183;8389;2;BV GRAL ARTIGAS;PALMAR;597;5082;576341.81002;6137571.58296
556;183;8390;2;BV GRAL ARTIGAS;PALMAR;597;5082;576341.81002;6137571.58296
556;71;8397;43;BV GRAL ARTIGAS;PALMAR;597;5082;576341.81002;6137571.58296
556;300;8398;55;BV GRAL ARTIGAS;PALMAR;597;5082;576341.81002;6137571.58296
556;300;8399;55;BV GRAL ARTIGAS;PALMAR;597;5082;576341.81002;6137571.58296
556;174;8707;83;BV GRAL ARTIGAS;PALMAR;597;5082;576341.81002;6137571.58296
556;174;8709;85;BV GRAL ARTIGAS;PALMAR;597;5082;576341.81002;6137571.58296
556;103;8862;13;BV GRAL ARTIGAS;PALMAR;597;5082;576341.81002;6137571.58296
557;L27;2657;11;AV LUIS BATLLE BERRES;YUQUERI;831;7455;559183.80129;6150123.41358
557;L94;2661;12;AV LUIS BATLLE BERRES;YUQUERI;831;7455;559183.80129;6150123.41358
557;127;3972;14;AV LUIS BATLLE BERRES;YUQUERI;831;7455;559183.80129;6150123.41358
557;127;3974;14;AV LUIS BATLLE BERRES;YUQUERI;831;7455;559183.80129;6150123.41358
557;127;3982;12;AV LUIS BATLLE BERRES;YUQUERI;831;7455;559183.80129;6150123.41358
557;127;3984;12;AV LUIS BATLLE BERRES;YUQUERI;831;7455;559183.80129;6150123.41358
557;494;4415;14;AV LUIS BATLLE BERRES;YUQUERI;831;7455;559183.80129;6150123.41358
557;494;4457;12;AV LUIS BATLLE BERRES;YUQUERI;831;7455;559183.80129;6150123.41358
557;494;4468;14;AV LUIS BATLLE BERRES;YUQUERI;831;7455;559183.80129;6150123.41358
557;494;4499;12;AV LUIS BATLLE BERRES;YUQUERI;831;7455;559183.80129;6150123.41358
557;127;4652;14;AV LUIS BATLLE BERRES;YUQUERI;831;7455;559183.80129;6150123.41358
557;127;4654;14;AV LUIS BATLLE BERRES;YUQUERI;831;7455;559183.80129;6150123.41358
557;127;4656;12;AV LUIS BATLLE BERRES;YUQUERI;831;7455;559183.80129;6150123.41358
557;127;4658;12;AV LUIS BATLLE BERRES;YUQUERI;831;7455;559183.80129;6150123.41358
557;127;8649;14;AV LUIS BATLLE BERRES;YUQUERI;831;7455;559183.80129;6150123.41358
557;127;8650;14;AV LUIS BATLLE BERRES;YUQUERI;831;7455;559183.80129;6150123.41358
557;127;8651;12;AV LUIS BATLLE BERRES;YUQUERI;831;7455;559183.80129;6150123.41358
557;127;8652;12;AV LUIS BATLLE BERRES;YUQUERI;831;7455;559183.80129;6150123.41358
558;L27;2656;25;AV LUIS BATLLE BERRES;QUARAHY;831;5778;559299.98348;6149927.07058
558;L94;2660;25;AV LUIS BATLLE BERRES;QUARAHY;831;5778;559299.98348;6149927.07058
558;127;3973;72;AV LUIS BATLLE BERRES;QUARAHY;831;5778;559299.98348;6149927.07058
558;127;3975;73;AV LUIS BATLLE BERRES;QUARAHY;831;5778;559299.98348;6149927.07058
558;127;3983;72;AV LUIS BATLLE BERRES;QUARAHY;831;5778;559299.98348;6149927.07058
558;127;3985;73;AV LUIS BATLLE BERRES;QUARAHY;831;5778;559299.98348;6149927.07058
558;494;4414;91;AV LUIS BATLLE BERRES;QUARAHY;831;5778;559299.98348;6149927.07058
558;494;4458;91;AV LUIS BATLLE BERRES;QUARAHY;831;5778;559299.98348;6149927.07058
558;494;4466;92;AV LUIS BATLLE BERRES;QUARAHY;831;5778;559299.98348;6149927.07058
558;494;4498;92;AV LUIS BATLLE BERRES;QUARAHY;831;5778;559299.98348;6149927.07058
558;494;4507;101;AV LUIS BATLLE BERRES;QUARAHY;831;5778;559299.98348;6149927.07058
558;127;4653;70;AV LUIS BATLLE BERRES;QUARAHY;831;5778;559299.98348;6149927.07058
558;127;4655;71;AV LUIS BATLLE BERRES;QUARAHY;831;5778;559299.98348;6149927.07058
558;127;4657;70;AV LUIS BATLLE BERRES;QUARAHY;831;5778;559299.98348;6149927.07058
558;127;4659;71;AV LUIS BATLLE BERRES;QUARAHY;831;5778;559299.98348;6149927.07058
559;L27;2656;27;AV LUIS BATLLE BERRES;LA BARRA;831;777;559113.56459;6150267.67473
559;L94;2660;27;AV LUIS BATLLE BERRES;LA BARRA;831;777;559113.56459;6150267.67473
559;127;3973;74;AV LUIS BATLLE BERRES;LA BARRA;831;777;559113.56459;6150267.67473
559;127;3975;75;AV LUIS BATLLE BERRES;LA BARRA;831;777;559113.56459;6150267.67473
559;127;3983;74;AV LUIS BATLLE BERRES;LA BARRA;831;777;559113.56459;6150267.67473
559;127;3985;75;AV LUIS BATLLE BERRES;LA BARRA;831;777;559113.56459;6150267.67473
559;494;4414;93;AV LUIS BATLLE BERRES;LA BARRA;831;777;559113.56459;6150267.67473
559;494;4458;93;AV LUIS BATLLE BERRES;LA BARRA;831;777;559113.56459;6150267.67473
559;494;4466;94;AV LUIS BATLLE BERRES;LA BARRA;831;777;559113.56459;6150267.67473
559;494;4498;94;AV LUIS BATLLE BERRES;LA BARRA;831;777;559113.56459;6150267.67473
559;494;4507;103;AV LUIS BATLLE BERRES;LA BARRA;831;777;559113.56459;6150267.67473
559;127;4653;72;AV LUIS BATLLE BERRES;LA BARRA;831;777;559113.56459;6150267.67473
559;127;4655;73;AV LUIS BATLLE BERRES;LA BARRA;831;777;559113.56459;6150267.67473
559;127;4657;72;AV LUIS BATLLE BERRES;LA BARRA;831;777;559113.56459;6150267.67473
559;127;4659;73;AV LUIS BATLLE BERRES;LA BARRA;831;777;559113.56459;6150267.67473
560;133;771;11;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560017.444250875;6142887.42254225
560;L1;1554;50;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560017.444250875;6142887.42254225
560;L1;2379;65;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560017.444250875;6142887.42254225
560;L15;3044;11;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560017.444250875;6142887.42254225
560;133;3049;11;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560017.444250875;6142887.42254225
560;133;3971;11;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560017.444250875;6142887.42254225
560;133;3993;11;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560017.444250875;6142887.42254225
560;133;3999;16;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560017.444250875;6142887.42254225
560;L15;7448;10;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560017.444250875;6142887.42254225
560;133;7450;16;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560017.444250875;6142887.42254225
560;133;8655;11;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560017.444250875;6142887.42254225
560;133;8658;11;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560017.444250875;6142887.42254225
561;133;770;88;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560029.938667418;6142888.68460453
561;L1;1551;9;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560029.938667418;6142888.68460453
561;L1;2352;12;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560029.938667418;6142888.68460453
561;L15;3043;57;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560029.938667418;6142888.68460453
561;133;3048;103;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560029.938667418;6142888.68460453
561;133;3970;97;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560029.938667418;6142888.68460453
561;133;3994;82;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560029.938667418;6142888.68460453
561;133;4000;97;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560029.938667418;6142888.68460453
561;L15;7449;57;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560029.938667418;6142888.68460453
561;133;7451;103;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560029.938667418;6142888.68460453
562;L5;1582;1;CNO LOS CAMALOTES;DEL TRANVIA A LA BARRA;4027;6932;562487.604163807;6148251.72835174
563;124;650;32;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;125;673;43;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;133;771;75;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;133;2095;72;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;133;3049;90;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;133;3971;90;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;127;3972;73;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;127;3974;74;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;127;3982;71;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;127;3984;72;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;133;3988;72;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;133;3993;75;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;133;3999;95;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;456;4198;49;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;524;4206;35;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;494;4415;72;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;494;4457;70;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;494;4468;73;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;494;4499;71;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;495;4513;68;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;456;4586;49;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;125;4651;41;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;127;4652;73;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;127;4654;74;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;127;4656;71;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;127;4658;72;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;130;4747;50;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;130;4753;50;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;124;4921;32;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;M-B;7376;55;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;133;7450;95;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;538;8199;64;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;538;8201;66;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;456;8219;49;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;427;8495;55;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;427;8532;55;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;582;8603;42;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;524;8771;35;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;130;8804;50;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
564;124;650;33;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;125;673;44;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;133;771;76;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;133;2095;73;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;133;3049;91;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;133;3971;91;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;127;3972;74;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;127;3974;75;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;127;3982;72;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;127;3984;73;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;133;3988;73;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;133;3993;76;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;133;3999;96;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;456;4198;50;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;524;4206;36;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;494;4415;73;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;494;4457;71;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;494;4468;74;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;494;4499;72;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;495;4513;69;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;456;4586;50;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;191;4641;47;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;125;4651;42;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;127;4652;74;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;127;4654;75;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;127;4656;72;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;127;4658;73;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;130;4747;51;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;130;4753;51;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;124;4921;33;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;M-B;7376;56;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;133;7450;96;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;538;8199;65;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;538;8201;67;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;456;8219;50;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;427;8495;56;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;427;8532;56;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;582;8603;43;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;524;8771;36;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;130;8804;51;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
565;124;650;34;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;125;673;45;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;133;771;77;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;133;2095;74;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;404;2823;66;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;133;3049;92;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;133;3971;92;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;127;3972;75;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;127;3974;76;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;127;3982;73;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;127;3984;74;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;133;3988;74;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;133;3993;77;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;133;3999;97;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;456;4198;51;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;524;4206;37;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;494;4415;74;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
